Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17534.4951,NA,4.16080000000000,4.17370000000000,0.11240000000000,8.10140000000000,12.1187,17530.4522,4.1553,4.0429,0.1124,7.9971,4.1472,0.2190,3.9282,0.0301,17530.4522,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17538.6598,NA,4.16470000000000,4.16220000000000,0.11050000000000,8.12430000000000,12.1162,17534.6075,4.1628,4.0523,0.1105,7.9890,4.1876,0.2223,3.9653,-0.0069,17534.6075,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17542.8467,NA,4.18690000000000,4.15700000000000,0.13410000000000,8.10420000000000,12.0863,17538.7703,4.2105,4.0764,0.1341,8.0138,4.1668,0.2349,3.9319,0.0058,17538.7703,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17547.0065,NA,4.15980000000000,4.18240000000000,0.13420000000000,8.09810000000000,12.1089,17542.9808,4.1599,4.0257,0.1342,7.9701,4.1537,0.2321,3.9216,0.0281,17542.9808,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17551.3924,NA,4.38590000000000,4.16230000000000,0.12730000000000,7.91610000000000,11.8853,17547.1407,4.3790,4.2517,0.1273,7.9639,4.2039,0.2344,3.9695,-0.0024,17547.1407,NA,14.5920,14.5920
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17555.3262,NA,3.93380000000000,4.17630000000000,0.12630000000000,8.13950000000000,12.1278,17551.5197,3.9328,3.8065,0.1263,7.7888,4.1572,0.2441,3.9131,0.2027,17551.5197,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17559.7077,NA,4.38150000000000,4.15930000000000,0.15150000000000,7.90490000000000,11.9056,17555.4525,4.4067,4.2552,0.1515,8.0132,4.1469,0.2231,3.9238,-0.2265,17555.4525,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17563.7353,NA,4.02760000000000,4.16870000000000,0.12110000000000,8.04210000000000,12.0467,17559.8592,3.9972,3.8761,0.1211,7.7534,4.1648,0.2337,3.9311,0.2380,17559.8592,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17567.8170,NA,4.08170000000000,4.17390000000000,0.12490000000000,8.13370000000000,12.1389,17563.8564,4.0855,3.9606,0.1249,7.9210,4.1733,0.2319,3.9414,-0.1767,17563.8564,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17571.9991,NA,4.18210000000000,4.15730000000000,0.12420000000000,8.12570000000000,12.1141,17567.9419,4.1814,4.0572,0.1242,8.0088,4.1741,0.2306,3.9435,-0.0718,17567.9419,NA,NA,NA
