Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,915.4818,NA,4.20320000000000,4.16870000000000,0.14380000000000,8.09850000000000,12.0854,911.3859,4.2397,4.0959,0.1438,8.2698,3.9246,0.2196,3.7050,0.0173,911.3859,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,919.8119,NA,4.33010000000000,4.16900000000000,0.10320000000000,7.93810000000000,11.9243,915.6256,4.2895,4.1863,0.1032,7.9547,4.1697,0.2383,3.9314,0.0707,915.6256,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,923.7706,NA,3.95870000000000,4.16890000000000,0.11060000000000,8.14490000000000,12.1345,919.9151,3.9661,3.8555,0.1106,7.8349,4.1655,0.2357,3.9298,0.1206,919.9151,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,927.9174,NA,4.14680000000000,4.17130000000000,0.11030000000000,8.17260000000000,12.1590,923.8812,4.1465,4.0362,0.1103,8.0343,4.1745,0.2463,3.9282,-0.2052,923.8812,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,932.0785,NA,4.16110000000000,4.17890000000000,0.09850000000000,8.23800000000000,12.1768,928.0277,4.1493,4.0508,0.0985,8.0623,4.2265,0.2804,3.9461,-0.0324,928.0277,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,936.2438,NA,4.16530000000000,4.15870000000000,0.10580000000000,8.20850000000000,12.1702,932.1770,4.1726,4.0668,0.1058,8.1395,4.1358,0.2312,3.9046,-0.0094,932.1770,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,940.4791,NA,4.23530000000000,4.16390000000000,0.10370000000000,8.14580000000000,12.0988,936.3496,4.2332,4.1295,0.1037,8.1027,4.1726,0.2402,3.9324,0.0087,936.3496,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,944.6043,NA,4.12520000000000,4.17190000000000,0.10310000000000,8.16800000000000,12.1455,940.5828,4.1246,4.0215,0.1031,8.0421,4.1474,0.2340,3.9134,0.0613,940.5828,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,948.7816,NA,4.17730000000000,4.16600000000000,0.09700000000000,8.17220000000000,12.1342,944.7074,4.1712,4.0742,0.0970,8.0649,4.1815,0.2557,3.9258,-0.0414,944.7074,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,952.9248,NA,4.14320000000000,4.16740000000000,0.09890000000000,8.19910000000000,12.1584,948.8786,4.1451,4.0462,0.0989,8.0752,4.1701,0.2540,3.9161,0.0038,948.8786,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,957.1347,NA,4.20990000000000,4.13750000000000,0.11870000000000,8.15560000000000,12.0860,953.0237,4.2297,4.1110,0.1187,8.1002,4.1664,0.2499,3.9165,0.0076,953.0237,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,961.2687,NA,4.13400000000000,4.17620000000000,0.09930000000000,8.11950000000000,12.1282,957.2534,4.1146,4.0153,0.0993,8.0369,4.0979,0.2165,3.8814,0.0535,957.2534,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,965.4432,NA,4.17450000000000,4.15890000000000,0.10510000000000,8.14050000000000,12.1126,961.3680,4.1803,4.0752,0.1051,8.0202,4.1955,0.2486,3.9469,-0.0443,961.3680,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,969.5583,NA,4.11510000000000,4.16580000000000,0.11930000000000,8.16660000000000,12.1633,965.5483,4.1293,4.0100,0.1193,8.0354,4.1412,0.2229,3.9183,0.0145,965.5483,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,973.7859,NA,4.22760000000000,4.17750000000000,0.11430000000000,8.08990000000000,12.1132,969.6776,4.2226,4.1083,0.1143,8.0473,4.1509,0.2241,3.9268,-0.0482,969.6776,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,977.9280,NA,4.14210000000000,4.16670000000000,0.11670000000000,8.14090000000000,12.1378,973.9002,4.1445,4.0278,0.1167,7.9756,4.1931,0.2444,3.9487,0.0559,973.9002,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,982.0498,NA,4.12180000000000,4.16950000000000,0.10410000000000,8.25580000000000,12.1855,978.0447,4.1092,4.0051,0.1041,8.0242,4.2367,0.3011,3.9356,-0.0250,978.0447,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,986.2432,NA,4.19340000000000,4.17130000000000,0.10930000000000,8.15700000000000,12.1634,982.1539,4.1986,4.0893,0.1093,8.1517,4.0946,0.2315,3.8631,-0.0621,982.1539,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,990.5027,NA,4.25950000000000,4.17090000000000,0.10340000000000,8.09090000000000,12.0748,986.3525,4.2536,4.1502,0.1034,8.0477,4.1934,0.2390,3.9544,0.0277,986.3525,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,994.5703,NA,4.06760000000000,4.16820000000000,0.10460000000000,8.20940000000000,12.1754,990.6061,4.0688,3.9642,0.1046,7.9875,4.1861,0.2631,3.9230,0.0854,990.6061,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,998.7616,NA,4.19130000000000,4.16790000000000,0.10680000000000,8.16650000000000,12.1520,994.6749,4.1935,4.0867,0.1068,8.1048,4.1484,0.2382,3.9102,-0.0991,994.6749,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,1002.9491,NA,4.18750000000000,4.17060000000000,0.10100000000000,8.14750000000000,12.1351,998.8684,4.1817,4.0807,0.1010,8.0597,4.1685,0.2369,3.9316,0.0229,998.8684,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,1007.1133,NA,4.16420000000000,4.17460000000000,0.10070000000000,8.16290000000000,12.1455,1003.0501,4.1639,4.0632,0.1007,8.0465,4.1796,0.2447,3.9349,0.0071,1003.0501,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,1011.2612,NA,4.14790000000000,4.16180000000000,0.10020000000000,8.18510000000000,12.1594,1007.2140,4.1474,4.0472,0.1002,8.0622,4.1701,0.2374,3.9327,0.0021,1007.2140,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,1015.4431,NA,4.18190000000000,4.16960000000000,0.10500000000000,8.16420000000000,12.1471,1011.3614,4.1867,4.0817,0.1050,8.0849,4.1610,0.2354,3.9256,-0.0222,1011.3614,NA,NA,NA
